SampleID,temperature_deg_c,ph,salinity_psu,oxygen_mg_per_l,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l,sulfate_umol_per_l,chao1,shannon,observed
2382.DPOO1.C1.HA.3.238.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3240.239583,8.323048511,1766
2382.DPOO1.C1.HA.3.31.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2932.18612,7.945650445,1701
2382.DPOO1.C1.HA.3.32.r1.leav.6.11.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,158.75,0.451614672,50
2382.DPOO1.C1.HA.3.436.r1.bulk.4.12.lane7.NoIndex.L007.sequences,NA,6.99,NA,NA,NA,NA,NA,NA,4732.540541,10.44201353,2842
2382.DPOO1.C1.HA.3.437.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3889.786517,10.21636557,2469
2382.DPOO1.C1.HA.3.437.rhizo.4.12.r1.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4046.794457,10.20560013,2497
2382.DPOO1.C1.HA.3.438.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3313.994536,8.724379834,1971
2382.DPOO1.C1.HA.3.636.bulk.9.12.lane7.NoIndex.L007.sequences,NA,6.88,NA,NA,NA,NA,NA,NA,4949.918864,10.4466536,2860
2382.DPOO1.C1.HA.3.637.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4082.424096,10.13322778,2443
2382.DPOO1.C1.HA.3.638.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3962.418182,8.912025984,2104
2382.DPOO1.C1.HA.3.639.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,75.66666667,0.443716649,50
2382.DPOO1.C1.HA.3.640.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,87,0.90438327,57
2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3389.69906,7.6529143,1827
2382.DPOO1.C1.HA.4.35.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3793.017857,8.804321861,2131
2382.DPOO1.C1.HA.4.442.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4768.673956,10.55903357,2855
2382.DPOO1.C1.HA.4.442.rhizo.4.12.r1.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3937.716312,10.17225963,2451
2382.DPOO1.C1.HA.4.443.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3528.952663,8.599483663,1955
2382.DPOO1.C1.HA.4.641.bulk.9.12.lane7.NoIndex.L007.sequences,NA,6.75,NA,NA,NA,NA,NA,NA,4591.092,10.25234264,2751
2382.DPOO1.C1.HA.4.642.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4179.959233,10.20199218,2509
2382.DPOO1.C1.HA.4.643.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3146.364985,8.46062421,1820
2382.DPOO1.C1.HA.4.644.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,65.42857143,0.47370553,41
2382.DPOO1.C1.HA.4.645.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,118.5,0.839672284,42
2382.DPOO1.C1.HA.5.248.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3434.009009,8.386118874,1928
2382.DPOO1.C1.HA.5.447.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4068.323308,10.10919405,2424
2382.DPOO1.C1.HA.5.448.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2917.6875,7.616867711,1473
2382.DPOO1.C1.HA.5.646.bulk.9.12.lane7.NoIndex.L007.sequences,NA,7.05,NA,NA,NA,NA,NA,NA,4713.704545,10.31088769,2762
2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4156.371298,10.21792705,2534
2382.DPOO1.C1.HA.5.648.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2374.005814,6.938148273,1159
2382.DPOO1.C1.HA.5.649.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,70,0.410184454,35
2382.DPOO1.C1.HA.5.650.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,65.14285714,1.077434011,48
2382.GM.181.R1.bulk.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5255.5,10.44817135,2950
2382.GM.181.R1.gp.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,67.33333333,0.992400064,56
2382.GM.181.R1.leav.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,230.0714286,1.656662759,124
2382.GM.181.R1.rhizo.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5323.930736,10.27243588,2835
2382.GM.181.R1.root.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3286.066667,8.306641571,1693
2382.GM.181.R2.bulk.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4823.234694,10.31893657,2796
2382.GM.181.R2.gp.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,106.6,1.071847609,66
2382.GM.181.R2.leav.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,132.375,0.38324181,58
2382.GM.181.R2.rhizo.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4961.89942,10.13820935,2822
2382.GM.181.R2.root.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2919.525641,7.70646126,1474
2382.GM.181.R3.bulk.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5008.558577,10.39336036,2835
2382.GM.181.R3.gp.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,113,0.884900799,65
2382.GM.181.R3.leav.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,141,0.715807344,81
2382.GM.181.R3.rhizo.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5257.198131,10.48431086,3022
2382.GM.181.R3.root.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3443.329114,7.552256108,1597
2382.GM.181.R4.bulk.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5181.900192,10.52934991,2969
2382.GM.181.R4.gp.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,168.5,1.451848813,75
2382.GM.181.R4.leav.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,236.2352941,2.046122333,125
2382.GM.181.R4.rhizo.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5050.308765,10.36437767,2876
2382.GM.181.R4.root.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2909.064103,7.679180878,1495
2382.GM.181.R5.bulk.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4958.074488,10.30892022,2884
2382.GM.181.R5.gp.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,253,1.185055556,85
2382.GM.181.R5.leav.10.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,88.14285714,0.470342115,52
2382.GM.181.R5.rhizo.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4818.318087,10.07651672,2706
2382.GM.181.R5.root.10.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2799.888372,7.222012705,1354
2382.HE003.C181.HA.1.123.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2881.24812,7.578463086,1591
2382.HE003.C181.HA.1.353.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2234.570048,6.343995405,1225
2382.HE003.C181.HA.1.552.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3426.558583,9.819431114,2146
2382.HE003.C181.HA.1.553.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2447.703704,7.364510229,1409
2382.HE003.C181.HA.1.751.bulk.9.12.lane7.NoIndex.L007.sequences,NA,6.55,NA,NA,NA,NA,NA,NA,4957.005714,10.42863245,2892
2382.HE003.C181.HA.1.752.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3429.743421,9.561794772,1978
2382.HE003.C181.HA.1.753.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2304.127072,6.757109233,1192
2382.HE003.C181.HA.1.754.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,65.33333333,0.410286572,35
2382.HE003.C181.HA.1.755.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,79,0.970757287,56
2382.HE003.C181.HA.2.127.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3181,8.225244726,1725
2382.HE003.C181.HA.2.358.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2755.344398,7.098447193,1485
2382.HE003.C181.HA.2.557.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4314.27381,10.09626289,2500
2382.HE003.C181.HA.2.558.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2508.271255,8.202513108,1495
2382.HE003.C181.HA.2.756.bulk.9.12.lane7.NoIndex.L007.sequences,NA,7.06,NA,NA,NA,NA,NA,NA,4734.522222,10.27586252,2696
2382.HE003.C181.HA.2.757.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3650.264151,9.643584465,2163
2382.HE003.C181.HA.2.758.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2313.715789,6.8368262,1224
2382.HE003.C181.HA.2.759.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,74.6,0.477814258,44
2382.HE003.C181.HA.2.760.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,156,0.910430561,66
2382.HE003.C181.HA.3.131.r1.root.6.11.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,1843.5,6.011333649,914
2382.HE003.C181.HA.3.131.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2714.768595,7.08610785,1469
2382.HE003.C181.HA.3.363.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3705.710366,8.403154215,1949
2382.HE003.C181.HA.3.561.bulk.4.12.lane7.NoIndex.L007.sequences,NA,6.95,NA,NA,NA,NA,NA,NA,4363.534521,10.0919118,2549
2382.HE003.C181.HA.3.562.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3860.152355,9.917081594,2267
2382.HE003.C181.HA.3.563.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3136.443114,8.538251146,1868
2382.HE003.C181.HA.3.761.bulk.9.12.lane7.NoIndex.L007.sequences,NA,6.93,NA,NA,NA,NA,NA,NA,4236.686316,10.2210285,2588
2382.HE003.C181.HA.3.762.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4551.857477,10.15054818,2573
2382.HE003.C181.HA.3.763.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,1999.815642,6.276005343,1116
2382.HE003.C181.HA.3.764.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,105.8,1.220524854,68
2382.HE003.C181.HA.3.765.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,114.25,1.092876062,67
2382.HE003.C181.HA.4.135.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2733.268293,7.741286933,1536
2382.HE003.C181.HA.4.368.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3722.736686,8.87317293,2018
2382.HE003.C181.HA.4.566.r1.bulk.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4432.60334,10.26255328,2659
2382.HE003.C181.HA.4.567.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3316.40407,9.574348506,2028
2382.HE003.C181.HA.4.568.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2724.460317,7.143846169,1332
2382.HE003.C181.HA.4.766.bulk.9.12.lane7.NoIndex.L007.sequences,NA,6.74,NA,NA,NA,NA,NA,NA,4778.066667,10.34001838,2777
2382.HE003.C181.HA.4.767.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3425.253644,9.665322838,2072
2382.HE003.C181.HA.4.768.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2406.026432,7.216192408,1374
2382.HE003.C181.HA.4.769.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,35.5,0.38481868,33
2382.HE003.C181.HA.4.770.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,121.6666667,0.888196291,63
2382.HE003.C181.HA.5.139.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2425.745098,7.6440054,1480
2382.HE003.C181.HA.5.373.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3054.982332,7.834723457,1679
2382.HE003.C181.HA.5.571.r1.bulk.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4205.757506,10.03371678,2480
2382.HE003.C181.HA.5.572.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3082.481013,9.654276429,1946
2382.HE003.C181.HA.5.573.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2202.871429,6.744375541,1220
2382.HE003.C181.HA.5.771.bulk.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4143.387755,10.01919922,2493
2382.HE003.C181.HA.5.772.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3936.506361,9.943578654,2322
2382.HE003.C181.HA.5.773.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2687.058824,7.871666994,1523
2382.HE003.C181.HA.5.774.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,106,0.656499839,56
2382.HE003.C181.HA.5.775.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,114.6666667,0.973960878,63
2382.MU002.C3.HA.1.278.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3280.966555,8.196960289,1767
2382.MU002.C3.HA.1.477.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4823.177083,10.26488797,2739
2382.MU002.C3.HA.1.478.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2685.727273,7.894659413,1447
2382.MU002.C3.HA.1.63.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3183.221875,8.242495994,1807
2382.MU002.C3.HA.1.676.bulk.9.12.lane7.NoIndex.L007.sequences,NA,7.28,NA,NA,NA,NA,NA,NA,5363.307692,10.56649171,3135
2382.MU002.C3.HA.1.677.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4397.425806,10.12721759,2615
2382.MU002.C3.HA.1.678.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3087.897059,8.345363286,1640
2382.MU002.C3.HA.1.679.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,74.6,0.63508589,44
2382.MU002.C3.HA.1.680.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,125.1,1.058371996,69
2382.MU002.C3.HA.2.283.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2932.160142,7.53463606,1639
2382.MU002.C3.HA.2.482.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4445.114286,10.46398613,2751
2382.MU002.C3.HA.2.482.rhizo.4.12.r1.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4601.104121,10.31067685,2684
2382.MU002.C3.HA.2.67.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3076.055556,7.77778261,1624
2382.MU002.C3.HA.2.681.bulk.9.12.lane7.NoIndex.L007.sequences,NA,7.24,NA,NA,NA,NA,NA,NA,4837.224719,10.47734043,2897
2382.MU002.C3.HA.2.682.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4793.875954,10.37102524,2844
2382.MU002.C3.HA.2.683.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2887.925197,8.230753672,1582
2382.MU002.C3.HA.2.684.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,114.5,0.43200338,38
2382.MU002.C3.HA.2.685.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,98.88235294,1.125836012,75
2382.MU002.C3.HA.3.288.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2741.159664,7.439306708,1435
2382.MU002.C3.HA.3.487.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4278.652807,10.20227092,2606
2382.MU002.C3.HA.3.488.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3521.568182,8.915988575,1916
2382.MU002.C3.HA.3.686.bulk.9.12.lane7.NoIndex.L007.sequences,NA,6.93,NA,NA,NA,NA,NA,NA,4980.633333,10.54181019,3003
2382.MU002.C3.HA.3.687.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5132.537657,10.4433726,2886
2382.MU002.C3.HA.3.688.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2726.185484,7.628587888,1498
2382.MU002.C3.HA.3.689.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,85,0.267317637,34
2382.MU002.C3.HA.3.690.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,90.66666667,1.220336871,69
2382.MU002.C3.HA.3.71.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3043.865724,8.064442468,1671
2382.MU002.C3.HA.4.293.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3645.767442,7.733032453,1977
2382.MU002.C3.HA.4.295.r1.gp.9.11.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,158.75,0.44027898,50
2382.MU002.C3.HA.4.492.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4278.712589,9.901948612,2457
2382.MU002.C3.HA.4.493.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3715.717949,8.363151199,1827
2382.MU002.C3.HA.4.691.bulk.9.12.lane7.NoIndex.L007.sequences,NA,7.26,NA,NA,NA,NA,NA,NA,5251.40246,10.48377948,3048
2382.MU002.C3.HA.4.692.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4406.46861,10.02333815,2574
2382.MU002.C3.HA.4.693.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2461.647668,7.638764466,1290
2382.MU002.C3.HA.4.694.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,129.4285714,1.163494843,63
2382.MU002.C3.HA.4.695.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,128.2727273,1.16702945,71
2382.MU002.C3.HA.4.75.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3751.726131,8.88257695,2149
2382.MU002.C3.HA.4.76.r1.leav.6.11.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,37,0.487333374,31
2382.MU002.C3.HA.5.298.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4078.025316,9.422934727,2314
2382.MU002.C3.HA.5.496.r1.bulk.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5613.896497,10.82196598,3317
2382.MU002.C3.HA.5.497.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4398.777778,10.13468296,2560
2382.MU002.C3.HA.5.498.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2476.232432,7.602342838,1290
2382.MU002.C3.HA.5.696.bulk.9.12.lane7.NoIndex.L007.sequences,NA,7.15,NA,NA,NA,NA,NA,NA,5255.360862,10.62419085,3075
2382.MU002.C3.HA.5.697.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4734.598949,10.4857366,2910
2382.MU002.C3.HA.5.698.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2510.017647,6.299749511,1140
2382.MU002.C3.HA.5.699.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,36.66666667,0.378756513,32
2382.MU002.C3.HA.5.700.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,58,1.006657435,43
2382.MU002.C3.HA.5.79.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4037.173442,9.235180552,2206
2382.RU006.C181.RH.1.143.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3681.946429,8.268043041,1983
2382.RU006.C181.RH.1.378.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4102.433962,9.021784432,2314
2382.RU006.C181.RH.1.577.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3782.361979,10.02296344,2293
2382.RU006.C181.RH.1.578.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2869.088462,8.568286163,1646
2382.RU006.C181.RH.1.776.bulk.9.12.lane7.NoIndex.L007.sequences,NA,6.66,NA,NA,NA,NA,NA,NA,4928.411417,10.43092487,2869
2382.RU006.C181.RH.1.777.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4168.811765,9.921309583,2296
2382.RU006.C181.RH.1.778.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2294.095023,7.854442449,1319
2382.RU006.C181.RH.1.779.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,75.25,0.343664902,37
2382.RU006.C181.RH.1.780.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,65.25,0.846854223,39
2382.RU006.C181.RH.2.147.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3202.942029,8.664674011,1921
2382.RU006.C181.RH.2.383.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2740.661017,7.48346511,1630
2382.RU006.C181.RH.2.581.r1.bulk.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,5291.644487,10.68957274,3065
2382.RU006.C181.RH.2.582.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4715.156556,10.57952618,2880
2382.RU006.C181.RH.2.583.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3464.0625,8.482709477,1900
2382.RU006.C181.RH.2.781.bulk.9.12.lane7.NoIndex.L007.sequences,NA,6.02,NA,NA,NA,NA,NA,NA,4522.002041,10.3342533,2740
2382.RU006.C181.RH.2.782.rhizo.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4339.391753,10.25921477,2649
2382.RU006.C181.RH.2.783.root.9.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,2356.590909,7.589553718,1397
2382.RU006.C181.RH.2.784.leav.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,70.6,0.454966263,40
2382.RU006.C181.RH.2.785.gp.9.12.lane8.NoIndex.L008.sequences,NA,NA,NA,NA,NA,NA,NA,NA,186.3333333,0.979315174,51
2382.RU006.C181.RH.3.151.root.6.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3231.936047,8.787923785,1949
2382.RU006.C181.RH.3.388.root.9.11.lane1.NoIndex.L001.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3611.948454,8.716245583,1916
2382.RU006.C181.RH.3.587.rhizo.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,4500.473094,10.28715416,2645
2382.RU006.C181.RH.3.588.root.4.12.lane7.NoIndex.L007.sequences,NA,NA,NA,NA,NA,NA,NA,NA,3172.849057,8.166805352,1680
